station_poi_desc_cd,line_name,transition_date,transition_hour,number_of_passenger
ATATURK MAHALLESI,M9,2024-09-04,7,831
ATATURK MAHALLESI,M9,2024-09-04,8,616
ATATURK MAHALLESI,M9,2024-09-04,9,187
ATATURK MAHALLESI,M9,2024-09-04,10,133
ATATURK MAHALLESI,M9,2024-09-04,11,151
ATATURK MAHALLESI,M9,2024-09-04,12,155
ATATURK MAHALLESI,M9,2024-09-04,13,179
ATATURK MAHALLESI,M9,2024-09-04,14,134
ATATURK MAHALLESI,M9,2024-09-04,15,136
ATATURK MAHALLESI,M9,2024-09-04,16,107
ATATURK MAHALLESI,M9,2024-09-04,17,160
ATATURK MAHALLESI,M9,2024-09-04,18,166
ATATURK MAHALLESI,M9,2024-09-04,19,173
ATATURK MAHALLESI,M9,2024-09-04,20,81
ATATURK MAHALLESI,M9,2024-09-04,21,63
ATATURK MAHALLESI,M9,2024-09-04,22,58
ATATURK MAHALLESI,M9,2024-09-04,23,19
ATATURK MAHALLESI,M9,2024-09-05,0,1
ATATURK MAHALLESI,M9,2024-09-05,5,19
ATATURK MAHALLESI,M9,2024-09-05,6,214
ATATURK MAHALLESI,M9,2024-09-05,7,799
ATATURK MAHALLESI,M9,2024-09-05,8,613
ATATURK MAHALLESI,M9,2024-09-05,9,213
ATATURK MAHALLESI,M9,2024-09-05,10,142
ATATURK MAHALLESI,M9,2024-09-05,11,120
ATATURK MAHALLESI,M9,2024-09-05,12,181
ATATURK MAHALLESI,M9,2024-09-05,13,143
ATATURK MAHALLESI,M9,2024-09-05,14,139
ATATURK MAHALLESI,M9,2024-09-05,15,139
ATATURK MAHALLESI,M9,2024-09-05,16,101
ATATURK MAHALLESI,M9,2024-09-05,17,158
ATATURK MAHALLESI,M9,2024-09-05,18,195
ATATURK MAHALLESI,M9,2024-09-05,19,155
ATATURK MAHALLESI,M9,2024-09-05,20,80
ATATURK MAHALLESI,M9,2024-09-05,21,77
ATATURK MAHALLESI,M9,2024-09-05,22,70
ATATURK MAHALLESI,M9,2024-09-05,23,30
ATATURK MAHALLESI,M9,2024-09-06,0,1
ATATURK MAHALLESI,M9,2024-09-06,5,14
ATATURK MAHALLESI,M9,2024-09-06,6,244
ATATURK MAHALLESI,M9,2024-09-06,7,778
ATATURK MAHALLESI,M9,2024-09-06,8,574
ATATURK MAHALLESI,M9,2024-09-06,9,161
ATATURK MAHALLESI,M9,2024-09-06,10,128
ATATURK MAHALLESI,M9,2024-09-06,11,119
ATATURK MAHALLESI,M9,2024-09-06,12,173
ATATURK MAHALLESI,M9,2024-09-06,13,148
ATATURK MAHALLESI,M9,2024-09-06,14,157
ATATURK MAHALLESI,M9,2024-09-06,15,121
ATATURK MAHALLESI,M9,2024-09-06,16,139
ATATURK MAHALLESI,M9,2024-09-06,17,171
ATATURK MAHALLESI,M9,2024-09-06,18,208
ATATURK MAHALLESI,M9,2024-09-06,19,172
ATATURK MAHALLESI,M9,2024-09-06,20,120
ATATURK MAHALLESI,M9,2024-09-06,21,77
ATATURK MAHALLESI,M9,2024-09-06,22,62
ATATURK MAHALLESI,M9,2024-09-06,23,42
ATATURK MAHALLESI,M9,2024-09-07,5,21
ATATURK MAHALLESI,M9,2024-09-07,6,127
ATATURK MAHALLESI,M9,2024-09-07,7,362
ATATURK MAHALLESI,M9,2024-09-07,8,345
ATATURK MAHALLESI,M9,2024-09-07,9,178
ATATURK MAHALLESI,M9,2024-09-07,10,157
ATATURK MAHALLESI,M9,2024-09-07,11,179
ATATURK MAHALLESI,M9,2024-09-07,12,188
ATATURK MAHALLESI,M9,2024-09-07,13,253
ATATURK MAHALLESI,M9,2024-09-07,14,234
ATATURK MAHALLESI,M9,2024-09-07,15,236
ATATURK MAHALLESI,M9,2024-09-07,16,191
ATATURK MAHALLESI,M9,2024-09-07,17,180
ATATURK MAHALLESI,M9,2024-09-07,18,201
ATATURK MAHALLESI,M9,2024-09-07,19,178
ATATURK MAHALLESI,M9,2024-09-07,20,89
ATATURK MAHALLESI,M9,2024-09-07,21,91
ATATURK MAHALLESI,M9,2024-09-07,22,61
ATATURK MAHALLESI,M9,2024-09-07,23,50
ATATURK MAHALLESI,M9,2024-09-08,0,2
ATATURK MAHALLESI,M9,2024-09-08,5,2
ATATURK MAHALLESI,M9,2024-09-08,6,66
ATATURK MAHALLESI,M9,2024-09-08,7,65
ATATURK MAHALLESI,M9,2024-09-08,8,81
ATATURK MAHALLESI,M9,2024-09-08,9,95
ATATURK MAHALLESI,M9,2024-09-08,10,73
ATATURK MAHALLESI,M9,2024-09-08,11,107
ATATURK MAHALLESI,M9,2024-09-08,12,172
ATATURK MAHALLESI,M9,2024-09-08,13,242
ATATURK MAHALLESI,M9,2024-09-08,14,234
ATATURK MAHALLESI,M9,2024-09-08,15,193
ATATURK MAHALLESI,M9,2024-09-08,16,179
ATATURK MAHALLESI,M9,2024-09-08,17,181
ATATURK MAHALLESI,M9,2024-09-08,18,149
ATATURK MAHALLESI,M9,2024-09-08,19,133
ATATURK MAHALLESI,M9,2024-09-08,20,80
ATATURK MAHALLESI,M9,2024-09-08,21,72
ATATURK MAHALLESI,M9,2024-09-08,22,51
ATATURK MAHALLESI,M9,2024-09-08,23,37
ATATURK MAHALLESI,M9,2024-09-09,0,1
ATATURK MAHALLESI,M9,2024-09-09,5,27
ATATURK MAHALLESI,M9,2024-09-09,6,247
ATATURK MAHALLESI,M9,2024-09-09,7,922
ATATURK MAHALLESI,M9,2024-09-09,8,720
ATATURK MAHALLESI,M9,2024-09-09,9,313
ATATURK MAHALLESI,M9,2024-09-09,10,171
ATATURK MAHALLESI,M9,2024-09-09,11,133
ATATURK MAHALLESI,M9,2024-09-09,12,189
ATATURK MAHALLESI,M9,2024-09-09,13,182
ATATURK MAHALLESI,M9,2024-09-09,14,166
ATATURK MAHALLESI,M9,2024-09-09,15,207
AYSE KADIN,M8,2024-09-01,5,7
AYSE KADIN,M8,2024-09-01,6,4
AYSE KADIN,M8,2024-09-01,7,22
AYSE KADIN,M8,2024-09-01,8,23
AYSE KADIN,M8,2024-09-01,9,28
AYSE KADIN,M8,2024-09-01,10,23
AYSE KADIN,M8,2024-09-01,11,26
AYSE KADIN,M8,2024-09-01,12,66
AYSE KADIN,M8,2024-09-01,13,71
AYSE KADIN,M8,2024-09-01,14,68
AYSE KADIN,M8,2024-09-01,15,88
AYSE KADIN,M8,2024-09-01,16,84
AYSE KADIN,M8,2024-09-01,17,135
AYSE KADIN,M8,2024-09-01,18,114
AYSE KADIN,M8,2024-09-01,19,118
AYSE KADIN,M8,2024-09-01,20,109
AYSE KADIN,M8,2024-09-01,21,95
AYSE KADIN,M8,2024-09-01,22,149
AYSE KADIN,M8,2024-09-01,23,7
AYSE KADIN,M8,2024-09-04,5,2
AYSE KADIN,M8,2024-09-04,6,23
AYSE KADIN,M8,2024-09-04,7,128
AYSE KADIN,M8,2024-09-04,8,139
AYSE KADIN,M8,2024-09-04,9,86
AYSE KADIN,M8,2024-09-04,10,74
AYSE KADIN,M8,2024-09-04,11,73
AYSE KADIN,M8,2024-09-04,12,96
AYSE KADIN,M8,2024-09-04,13,86
AYSE KADIN,M8,2024-09-04,14,123
AYSE KADIN,M8,2024-09-04,15,123
AYSE KADIN,M8,2024-09-04,16,208
AYSE KADIN,M8,2024-09-04,17,305
AYSE KADIN,M8,2024-09-04,18,274
AYSE KADIN,M8,2024-09-04,19,221
AYSE KADIN,M8,2024-09-04,20,158
AYSE KADIN,M8,2024-09-04,21,138
AYSE KADIN,M8,2024-09-04,22,155
AYSE KADIN,M8,2024-09-04,23,12
AYSE KADIN,M8,2024-09-05,5,2
AYSE KADIN,M8,2024-09-05,6,30
AYSE KADIN,M8,2024-09-05,7,129
AYSE KADIN,M8,2024-09-05,8,158
AYSE KADIN,M8,2024-09-05,9,90
AYSE KADIN,M8,2024-09-05,10,59
AYSE KADIN,M8,2024-09-05,11,95
AYSE KADIN,M8,2024-09-05,12,74
AYSE KADIN,M8,2024-09-05,13,133
AYSE KADIN,M8,2024-09-05,14,140
AYSE KADIN,M8,2024-09-05,15,162
AYSE KADIN,M8,2024-09-05,16,222
AYSE KADIN,M8,2024-09-05,17,301
AYSE KADIN,M8,2024-09-05,18,317
AYSE KADIN,M8,2024-09-05,19,268
AYSE KADIN,M8,2024-09-05,20,147
AYSE KADIN,M8,2024-09-05,21,142
AYSE KADIN,M8,2024-09-05,22,143
AYSE KADIN,M8,2024-09-05,23,6
AYSE KADIN,M8,2024-09-06,5,3
AYSE KADIN,M8,2024-09-06,6,28
AYSE KADIN,M8,2024-09-06,7,124
AYSE KADIN,M8,2024-09-06,8,154
AYSE KADIN,M8,2024-09-06,9,106
AYSE KADIN,M8,2024-09-06,10,66
AYSE KADIN,M8,2024-09-06,11,72
AYSE KADIN,M8,2024-09-06,12,85
AYSE KADIN,M8,2024-09-06,13,108
AYSE KADIN,M8,2024-09-06,14,102
AYSE KADIN,M8,2024-09-06,15,144
AYSE KADIN,M8,2024-09-06,16,219
AYSE KADIN,M8,2024-09-06,17,282
AYSE KADIN,M8,2024-09-06,18,323
AYSE KADIN,M8,2024-09-06,19,254
AYSE KADIN,M8,2024-09-06,20,147
AYSE KADIN,M8,2024-09-06,21,163
AYSE KADIN,M8,2024-09-06,22,168
AYSE KADIN,M8,2024-09-06,23,11
AYSE KADIN,M8,2024-09-07,5,6
AYSE KADIN,M8,2024-09-07,6,19
AYSE KADIN,M8,2024-09-07,7,38
AYSE KADIN,M8,2024-09-07,8,62
AYSE KADIN,M8,2024-09-07,9,53
AYSE KADIN,M8,2024-09-07,10,53
AYSE KADIN,M8,2024-09-07,11,66
AYSE KADIN,M8,2024-09-07,12,79
AYSE KADIN,M8,2024-09-07,13,99
AYSE KADIN,M8,2024-09-07,14,150
AYSE KADIN,M8,2024-09-07,15,127
AYSE KADIN,M8,2024-09-07,16,172
AYSE KADIN,M8,2024-09-07,17,192
AYSE KADIN,M8,2024-09-07,18,229
AYSE KADIN,M8,2024-09-07,19,209
AYSE KADIN,M8,2024-09-07,20,138
AYSE KADIN,M8,2024-09-07,21,128
AYSE KADIN,M8,2024-09-07,22,177
AYSE KADIN,M8,2024-09-07,23,6
AYSE KADIN,M8,2024-09-08,5,5
AYSE KADIN,M8,2024-09-08,6,9
AYSE KADIN,M8,2024-09-08,7,17
AYSE KADIN,M8,2024-09-08,8,19
AYSE KADIN,M8,2024-09-08,9,33
AYSE KADIN,M8,2024-09-08,10,39
AYSE KADIN,M8,2024-09-08,11,38
AYSE KADIN,M8,2024-09-08,12,42
AYSE KADIN,M8,2024-09-08,13,72
AYSE KADIN,M8,2024-09-08,14,83
AYSE KADIN,M8,2024-09-08,15,79
AYSE KADIN,M8,2024-09-08,16,119
AYSE KADIN,M8,2024-09-08,17,119
AYSE KADIN,M8,2024-09-08,18,178
AYSE KADIN,M8,2024-09-08,19,129
AYSE KADIN,M8,2024-09-08,20,97
AYSE KADIN,M8,2024-09-08,21,128
AYSE KADIN,M8,2024-09-08,22,147
AYSE KADIN,M8,2024-09-08,23,4
AYSE KADIN,M8,2024-09-09,5,6
AYSE KADIN,M8,2024-09-09,6,27
AYSE KADIN,M8,2024-09-09,7,153
AYSE KADIN,M8,2024-09-09,8,237
AYSE KADIN,M8,2024-09-09,9,122
AYSE KADIN,M8,2024-09-09,10,115
AYSE KADIN,M8,2024-09-09,11,70
AYSE KADIN,M8,2024-09-09,12,89
AYSE KADIN,M8,2024-09-09,13,89
AYSE KADIN,M8,2024-09-09,14,111
AYSE KADIN,M8,2024-09-09,15,191
Aksaray,M1,2024-09-01,0,168
Aksaray,M1,2024-09-01,1,48
Aksaray,M1,2024-09-01,2,29
Aksaray,M1,2024-09-01,3,14
Aksaray,M1,2024-09-01,4,12
Aksaray,M1,2024-09-01,5,29
Aksaray,M1,2024-09-01,6,86
Aksaray,M1,2024-09-01,7,139
Aksaray,M1,2024-09-01,8,172
Aksaray,M1,2024-09-01,9,218
Aksaray,M1,2024-09-01,10,251
Aksaray,M1,2024-09-01,11,298
Aksaray,M1,2024-09-01,12,483
Aksaray,M1,2024-09-01,13,497
Aksaray,M1,2024-09-01,14,596
Aksaray,M1,2024-09-01,15,738
Aksaray,M1,2024-09-01,16,821
Aksaray,M1,2024-09-01,17,897
Aksaray,M1,2024-09-01,18,955
Aksaray,M1,2024-09-01,19,864
Aksaray,M1,2024-09-01,20,833
Aksaray,M1,2024-09-01,21,725
Aksaray,M1,2024-09-01,22,654
Aksaray,M1,2024-09-01,23,555
Aksaray,M1,2024-09-02,0,1
Aksaray,M1,2024-09-03,0,1
Aksaray,M1,2024-09-04,0,10
Aksaray,M1,2024-09-04,5,29
Aksaray,M1,2024-09-04,6,166
Aksaray,M1,2024-09-04,7,370
Aksaray,M1,2024-09-04,8,491
Aksaray,M1,2024-09-04,9,434
Aksaray,M1,2024-09-04,10,482
Aksaray,M1,2024-09-04,11,600
Aksaray,M1,2024-09-04,12,649
Aksaray,M1,2024-09-04,13,714
Aksaray,M1,2024-09-04,14,865
Aksaray,M1,2024-09-04,15,1088
Aksaray,M1,2024-09-04,16,1315
Aksaray,M1,2024-09-04,17,1763
Aksaray,M1,2024-09-04,18,2324
Aksaray,M1,2024-09-04,19,2078
Aksaray,M1,2024-09-04,20,1173
Aksaray,M1,2024-09-04,21,646
Aksaray,M1,2024-09-04,22,602
Aksaray,M1,2024-09-04,23,477
Aksaray,M1,2024-09-05,0,8
Aksaray,M1,2024-09-05,5,30
Aksaray,M1,2024-09-05,6,145
Aksaray,M1,2024-09-05,7,400
Aksaray,M1,2024-09-05,8,496
Aksaray,M1,2024-09-05,9,435
Aksaray,M1,2024-09-05,10,516
Aksaray,M1,2024-09-05,11,591
Aksaray,M1,2024-09-05,12,700
Aksaray,M1,2024-09-05,13,685
Aksaray,M1,2024-09-05,14,902
Aksaray,M1,2024-09-05,15,995
Aksaray,M1,2024-09-05,16,1257
Aksaray,M1,2024-09-05,17,1772
Aksaray,M1,2024-09-05,18,2293
Aksaray,M1,2024-09-05,19,2071
Aksaray,M1,2024-09-05,20,1183
Aksaray,M1,2024-09-05,21,709
Aksaray,M1,2024-09-05,22,599
Aksaray,M1,2024-09-05,23,529
Aksaray,M1,2024-09-06,0,13
Aksaray,M1,2024-09-06,5,37
Aksaray,M1,2024-09-06,6,160
Aksaray,M1,2024-09-06,7,390
Aksaray,M1,2024-09-06,8,477
Aksaray,M1,2024-09-06,9,440
Aksaray,M1,2024-09-06,10,458
Aksaray,M1,2024-09-06,11,556
Aksaray,M1,2024-09-06,12,672
Aksaray,M1,2024-09-06,13,672
Aksaray,M1,2024-09-06,14,1008
Aksaray,M1,2024-09-06,15,1220
Aksaray,M1,2024-09-06,16,1357
Aksaray,M1,2024-09-06,17,2025
Aksaray,M1,2024-09-06,18,2462
Aksaray,M1,2024-09-06,19,2282
Aksaray,M1,2024-09-06,20,1270
Aksaray,M1,2024-09-06,21,737
Aksaray,M1,2024-09-06,22,614
Aksaray,M1,2024-09-06,23,556
Aksaray,M1,2024-09-07,0,102
Aksaray,M1,2024-09-07,1,24
Aksaray,M1,2024-09-07,2,18
Aksaray,M1,2024-09-07,3,13
Aksaray,M1,2024-09-07,4,10
Aksaray,M1,2024-09-07,5,29
Aksaray,M1,2024-09-07,6,101
Aksaray,M1,2024-09-07,7,249
Aksaray,M1,2024-09-07,8,348
Aksaray,M1,2024-09-07,9,364
Aksaray,M1,2024-09-07,10,417
Aksaray,M1,2024-09-07,11,488
Aksaray,M1,2024-09-07,12,702
Aksaray,M1,2024-09-07,13,963
Aksaray,M1,2024-09-07,14,1369
Aksaray,M1,2024-09-07,15,1547
Aksaray,M1,2024-09-07,16,1436
Aksaray,M1,2024-09-07,17,1549
Aksaray,M1,2024-09-07,18,1468
Aksaray,M1,2024-09-07,19,1403
Aksaray,M1,2024-09-07,20,1092
Aksaray,M1,2024-09-07,21,771
Aksaray,M1,2024-09-07,22,680
Aksaray,M1,2024-09-07,23,575
Aksaray,M1,2024-09-08,0,175
Aksaray,M1,2024-09-08,1,76
Aksaray,M1,2024-09-08,2,36
Aksaray,M1,2024-09-08,3,14
Aksaray,M1,2024-09-08,4,15
Aksaray,M1,2024-09-08,5,36
Aksaray,M1,2024-09-08,6,80
Aksaray,M1,2024-09-08,7,122
Aksaray,M1,2024-09-08,8,200
Aksaray,M1,2024-09-08,9,181
Aksaray,M1,2024-09-08,10,294
Aksaray,M1,2024-09-08,11,346
Aksaray,M1,2024-09-08,12,399
Aksaray,M1,2024-09-08,13,544
Aksaray,M1,2024-09-08,14,645
Aksaray,M1,2024-09-08,15,800
Aksaray,M1,2024-09-08,16,831
Aksaray,M1,2024-09-08,17,970
Aksaray,M1,2024-09-08,18,875
Aksaray,M1,2024-09-08,19,913
Aksaray,M1,2024-09-08,20,866
Aksaray,M1,2024-09-08,21,694
Aksaray,M1,2024-09-08,22,652
Aksaray,M1,2024-09-08,23,551
Aksaray,M1,2024-09-09,0,7
Aksaray,M1,2024-09-09,5,23
Aksaray,M1,2024-09-09,6,151
Aksaray,M1,2024-09-09,7,426
Aksaray,M1,2024-09-09,8,524
Aksaray,M1,2024-09-09,9,520
Aksaray,M1,2024-09-09,10,551
Aksaray,M1,2024-09-09,11,581
Aksaray,M1,2024-09-09,12,705
Aksaray,M1,2024-09-09,13,839
Aksaray,M1,2024-09-09,14,1239
Aksaray,M1,2024-09-09,15,669
Alibeyköy,M7,2024-09-01,0,125
Alibeyköy,M7,2024-09-01,1,18
Alibeyköy,M7,2024-09-01,2,9
Alibeyköy,M7,2024-09-01,3,9
Alibeyköy,M7,2024-09-01,4,3
Alibeyköy,M7,2024-09-01,5,26
Alibeyköy,M7,2024-09-01,6,121
Alibeyköy,M7,2024-09-01,7,258
Alibeyköy,M7,2024-09-01,8,381
Alibeyköy,M7,2024-09-01,9,328
Alibeyköy,M7,2024-09-01,10,243
Alibeyköy,M7,2024-09-01,11,262
Alibeyköy,M7,2024-09-01,12,549
Alibeyköy,M7,2024-09-01,13,544
Alibeyköy,M7,2024-09-01,14,606
Alibeyköy,M7,2024-09-01,15,686
Alibeyköy,M7,2024-09-01,16,691
Alibeyköy,M7,2024-09-01,17,788
Alibeyköy,M7,2024-09-01,18,902
Alibeyköy,M7,2024-09-01,19,888
Alibeyköy,M7,2024-09-01,20,821
Alibeyköy,M7,2024-09-01,21,698
Alibeyköy,M7,2024-09-01,22,650
Alibeyköy,M7,2024-09-01,23,428
Alibeyköy,M7,2024-09-03,0,2
Alibeyköy,M7,2024-09-04,0,58
Alibeyköy,M7,2024-09-04,5,35
Alibeyköy,M7,2024-09-04,6,437
Alibeyköy,M7,2024-09-04,7,1147
Alibeyköy,M7,2024-09-04,8,1607
Alibeyköy,M7,2024-09-04,9,720
Alibeyköy,M7,2024-09-04,10,465
Alibeyköy,M7,2024-09-04,11,472
Alibeyköy,M7,2024-09-04,12,623
Alibeyköy,M7,2024-09-04,13,756
Alibeyköy,M7,2024-09-04,14,803
Alibeyköy,M7,2024-09-04,15,945
Alibeyköy,M7,2024-09-04,16,1083
Alibeyköy,M7,2024-09-04,17,1409
Alibeyköy,M7,2024-09-04,18,1608
Alibeyköy,M7,2024-09-04,19,1241
Alibeyköy,M7,2024-09-04,20,898
Alibeyköy,M7,2024-09-04,21,647
Alibeyköy,M7,2024-09-04,22,591
Alibeyköy,M7,2024-09-04,23,370
Alibeyköy,M7,2024-09-05,0,41
Alibeyköy,M7,2024-09-05,5,31
Alibeyköy,M7,2024-09-05,6,417
Alibeyköy,M7,2024-09-05,7,1229
Alibeyköy,M7,2024-09-05,8,1452
Alibeyköy,M7,2024-09-05,9,703
Alibeyköy,M7,2024-09-05,10,487
Alibeyköy,M7,2024-09-05,11,493
Alibeyköy,M7,2024-09-05,12,642
Alibeyköy,M7,2024-09-05,13,708
Alibeyköy,M7,2024-09-05,14,806
Alibeyköy,M7,2024-09-05,15,864
Alibeyköy,M7,2024-09-05,16,1100
Alibeyköy,M7,2024-09-05,17,1268
Alibeyköy,M7,2024-09-05,18,1617
Alibeyköy,M7,2024-09-05,19,1327
Alibeyköy,M7,2024-09-05,20,923
Alibeyköy,M7,2024-09-05,21,699
Alibeyköy,M7,2024-09-05,22,595
Alibeyköy,M7,2024-09-05,23,392
Alibeyköy,M7,2024-09-06,0,37
Alibeyköy,M7,2024-09-06,5,39
Alibeyköy,M7,2024-09-06,6,369
Alibeyköy,M7,2024-09-06,7,1206
Alibeyköy,M7,2024-09-06,8,1470
Alibeyköy,M7,2024-09-06,9,725
Alibeyköy,M7,2024-09-06,10,494
Alibeyköy,M7,2024-09-06,11,545
Alibeyköy,M7,2024-09-06,12,636
Alibeyköy,M7,2024-09-06,13,724
Alibeyköy,M7,2024-09-06,14,794
Alibeyköy,M7,2024-09-06,15,903
Alibeyköy,M7,2024-09-06,16,1170
Alibeyköy,M7,2024-09-06,17,1458
Alibeyköy,M7,2024-09-06,18,1591
Alibeyköy,M7,2024-09-06,19,1332
Alibeyköy,M7,2024-09-06,20,893
Alibeyköy,M7,2024-09-06,21,608
Alibeyköy,M7,2024-09-06,22,692
Alibeyköy,M7,2024-09-06,23,427
Alibeyköy,M7,2024-09-07,0,98
Alibeyköy,M7,2024-09-07,1,13
Alibeyköy,M7,2024-09-07,2,10
Alibeyköy,M7,2024-09-07,4,4
Alibeyköy,M7,2024-09-07,5,38
Alibeyköy,M7,2024-09-07,6,238
Alibeyköy,M7,2024-09-07,7,570
Alibeyköy,M7,2024-09-07,8,617
Alibeyköy,M7,2024-09-07,9,476
Alibeyköy,M7,2024-09-07,10,389
Alibeyköy,M7,2024-09-07,11,406
Alibeyköy,M7,2024-09-07,12,626
Alibeyköy,M7,2024-09-07,13,743
Alibeyköy,M7,2024-09-07,14,876
Alibeyköy,M7,2024-09-07,15,929
Alibeyköy,M7,2024-09-07,16,1087
Alibeyköy,M7,2024-09-07,17,1310
Alibeyköy,M7,2024-09-07,18,1354
Alibeyköy,M7,2024-09-07,19,1211
Alibeyköy,M7,2024-09-07,20,971
Alibeyköy,M7,2024-09-07,21,701
Alibeyköy,M7,2024-09-07,22,581
Alibeyköy,M7,2024-09-07,23,458
Alibeyköy,M7,2024-09-08,0,108
Alibeyköy,M7,2024-09-08,1,12
Alibeyköy,M7,2024-09-08,2,3
Alibeyköy,M7,2024-09-08,3,1
Alibeyköy,M7,2024-09-08,4,2
Alibeyköy,M7,2024-09-08,5,26
Alibeyköy,M7,2024-09-08,6,142
Alibeyköy,M7,2024-09-08,7,256
Alibeyköy,M7,2024-09-08,8,308
Alibeyköy,M7,2024-09-08,9,223
Alibeyköy,M7,2024-09-08,10,213
Alibeyköy,M7,2024-09-08,11,314
Alibeyköy,M7,2024-09-08,12,395
Alibeyköy,M7,2024-09-08,13,504
Alibeyköy,M7,2024-09-08,14,551
Alibeyköy,M7,2024-09-08,15,673
Alibeyköy,M7,2024-09-08,16,722
Alibeyköy,M7,2024-09-08,17,792
Alibeyköy,M7,2024-09-08,18,971
Alibeyköy,M7,2024-09-08,19,916
Alibeyköy,M7,2024-09-08,20,831
Alibeyköy,M7,2024-09-08,21,680
Alibeyköy,M7,2024-09-08,22,604
Alibeyköy,M7,2024-09-08,23,403
Alibeyköy,M7,2024-09-09,0,33
Alibeyköy,M7,2024-09-09,5,34
Alibeyköy,M7,2024-09-09,6,464
Alibeyköy,M7,2024-09-09,7,1356
Alibeyköy,M7,2024-09-09,8,1825
Alibeyköy,M7,2024-09-09,9,1148
Alibeyköy,M7,2024-09-09,10,654
Alibeyköy,M7,2024-09-09,11,579
Alibeyköy,M7,2024-09-09,12,808
Alibeyköy,M7,2024-09-09,13,827
Alibeyköy,M7,2024-09-09,14,1003
Alibeyköy,M7,2024-09-09,15,1892
Altunizade,M5,2024-09-01,0,307
Altunizade,M5,2024-09-01,1,184
Altunizade,M5,2024-09-01,2,136
Altunizade,M5,2024-09-01,3,88
Altunizade,M5,2024-09-01,4,59
Altunizade,M5,2024-09-01,5,57
Altunizade,M5,2024-09-01,6,109
Altunizade,M5,2024-09-01,7,244
Altunizade,M5,2024-09-01,8,356
Altunizade,M5,2024-09-01,9,344
Altunizade,M5,2024-09-01,10,355
Altunizade,M5,2024-09-01,11,380
Altunizade,M5,2024-09-01,12,498
Altunizade,M5,2024-09-01,13,696
Altunizade,M5,2024-09-01,14,727
Altunizade,M5,2024-09-01,15,823
Altunizade,M5,2024-09-01,16,947
Altunizade,M5,2024-09-01,17,1119
Altunizade,M5,2024-09-01,18,1063
Altunizade,M5,2024-09-01,19,1008
Altunizade,M5,2024-09-01,20,893
Altunizade,M5,2024-09-01,21,825
Altunizade,M5,2024-09-01,22,877
Altunizade,M5,2024-09-01,23,591
Altunizade,M5,2024-09-02,0,14
Altunizade,M5,2024-09-04,0,53
Altunizade,M5,2024-09-04,5,36
Altunizade,M5,2024-09-04,6,225
Altunizade,M5,2024-09-04,7,828
Altunizade,M5,2024-09-04,8,1138
Altunizade,M5,2024-09-04,9,657
Altunizade,M5,2024-09-04,10,591
Altunizade,M5,2024-09-04,11,606
Altunizade,M5,2024-09-04,12,750
Altunizade,M5,2024-09-04,13,852
Altunizade,M5,2024-09-04,14,960
Altunizade,M5,2024-09-04,15,1160
Altunizade,M5,2024-09-04,16,1959
Altunizade,M5,2024-09-04,17,3879
Altunizade,M5,2024-09-04,18,5277
Altunizade,M5,2024-09-04,19,3670
Altunizade,M5,2024-09-04,20,1692
Altunizade,M5,2024-09-04,21,1081
Altunizade,M5,2024-09-04,22,921
Altunizade,M5,2024-09-04,23,556
Altunizade,M5,2024-09-05,0,110
Altunizade,M5,2024-09-05,5,39
Altunizade,M5,2024-09-05,6,213
Altunizade,M5,2024-09-05,7,819
Altunizade,M5,2024-09-05,8,1156
Altunizade,M5,2024-09-05,9,638
Altunizade,M5,2024-09-05,10,598
Altunizade,M5,2024-09-05,11,568
Altunizade,M5,2024-09-05,12,710
Altunizade,M5,2024-09-05,13,870
Altunizade,M5,2024-09-05,14,942
Altunizade,M5,2024-09-05,15,1274
Altunizade,M5,2024-09-05,16,1842
Altunizade,M5,2024-09-05,17,4087
Altunizade,M5,2024-09-05,18,5159
Altunizade,M5,2024-09-05,19,3623
Altunizade,M5,2024-09-05,20,1871
Altunizade,M5,2024-09-05,21,1113
Altunizade,M5,2024-09-05,22,956
Altunizade,M5,2024-09-05,23,687
Altunizade,M5,2024-09-06,0,48
Altunizade,M5,2024-09-06,5,45
Altunizade,M5,2024-09-06,6,179
Altunizade,M5,2024-09-06,7,819
Altunizade,M5,2024-09-06,8,1127
Altunizade,M5,2024-09-06,9,607
Altunizade,M5,2024-09-06,10,677
Altunizade,M5,2024-09-06,11,671
Altunizade,M5,2024-09-06,12,948
Altunizade,M5,2024-09-06,13,863
Altunizade,M5,2024-09-06,14,1097
Altunizade,M5,2024-09-06,15,1262
Altunizade,M5,2024-09-06,16,2119
Altunizade,M5,2024-09-06,17,3923
Altunizade,M5,2024-09-06,18,4646
Altunizade,M5,2024-09-06,19,3733
Altunizade,M5,2024-09-06,20,1855
Altunizade,M5,2024-09-06,21,1091
Altunizade,M5,2024-09-06,22,925
Altunizade,M5,2024-09-06,23,709
Altunizade,M5,2024-09-07,0,337
Altunizade,M5,2024-09-07,1,197
Altunizade,M5,2024-09-07,2,88
Altunizade,M5,2024-09-07,3,83
Altunizade,M5,2024-09-07,4,50
Altunizade,M5,2024-09-07,5,59
Altunizade,M5,2024-09-07,6,157
Altunizade,M5,2024-09-07,7,391
Altunizade,M5,2024-09-07,8,514
Altunizade,M5,2024-09-07,9,528
Altunizade,M5,2024-09-07,10,534
Altunizade,M5,2024-09-07,11,584
Altunizade,M5,2024-09-07,12,855
Altunizade,M5,2024-09-07,13,1151
Altunizade,M5,2024-09-07,14,1400
