Line,Station,Direction,transition_date,transition_hour,number_of_passenger,RemainingCapacity
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,8,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,8,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,8,62,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,8,0,298.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,8,133,311.64
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,8,432,189.28
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,8,111,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,8,309,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,8,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,8,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,8,153,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,8,216,36.16
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,8,129,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,8,310,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,8,300,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,8,264,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,8,50,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,8,321,29.2
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,8,101,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,8,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,8,398,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,9,546,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,9,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,9,94,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,9,341,46.98
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,9,38,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,9,270,41.2
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,9,339,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,9,295,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,9,148,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,9,237,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,9,180,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,9,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,9,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,9,279,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,9,143,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,9,418,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,9,147,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,9,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,9,86,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,9,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,9,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,9,86,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,9,0,274.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,9,147,292.92
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,9,418,160.68
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,9,143,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,9,279,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,9,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,9,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,9,180,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,9,237,9.16
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,9,148,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,9,295,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,9,339,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,9,270,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,9,38,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,9,341,41.2
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,9,94,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,9,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,9,546,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,10,472,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,10,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,10,96,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,10,341,44.98
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,10,44,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,10,302,35.2
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,10,355,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,10,283,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,10,185,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,10,223,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,10,136,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,10,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,10,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,10,345,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,10,145,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,10,510,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,10,144,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,10,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,10,109,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,10,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,10,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,10,109,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,10,0,251.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,10,144,274.98
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,10,510,149.68
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,10,145,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,10,345,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,10,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,10,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,10,136,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,10,223,53.16
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,10,185,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,10,283,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,10,355,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,10,302,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,10,44,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,10,341,35.2
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,10,96,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,10,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,10,472,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,11,792,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,11,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,11,150,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,11,409,0.0
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,11,60,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,11,300,19.2
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,11,378,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,11,332,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,11,186,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,11,219,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,11,137,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,11,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,11,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,11,391,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,11,170,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,11,632,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,11,173,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,11,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,11,113,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,11,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,11,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,11,113,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,11,0,247.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,11,173,271.86
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,11,632,118.25
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,11,170,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,11,391,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,11,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,11,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,11,137,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,11,219,52.16
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,11,186,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,11,332,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,11,378,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,11,300,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,11,60,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,11,409,19.2
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,11,150,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,11,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,11,792,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,12,1002,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,12,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,12,186,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,12,600,0.0
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,12,66,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,12,453,13.2
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,12,522,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,12,513,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,12,271,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,12,333,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,12,224,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,12,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,12,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,12,541,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,12,270,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,12,871,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,12,259,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,12,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,12,158,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,12,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,12,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,12,158,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,12,0,202.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,12,259,236.76
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,12,871,4.87
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,12,270,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,12,541,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,12,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,12,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,12,224,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,12,333,0.0
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,12,271,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,12,513,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,12,522,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,12,453,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,12,66,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,12,600,13.2
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,12,186,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,12,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,12,1002,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,13,1149,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,13,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,13,256,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,13,645,0.0
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,13,80,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,13,525,0.0
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,13,689,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,13,685,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,13,379,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,13,427,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,13,311,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,13,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,13,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,13,682,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,13,371,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,13,1074,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,13,296,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,13,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,13,216,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,13,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,13,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,13,216,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,13,0,144.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,13,296,191.52
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,13,1074,0.0
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,13,371,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,13,682,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,13,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,13,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,13,311,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,13,427,0.0
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,13,379,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,13,685,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,13,689,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,13,525,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,13,80,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,13,645,0.0
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,13,256,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,13,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,13,1149,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,14,1476,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,14,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,14,281,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,14,795,0.0
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,14,123,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,14,674,0.0
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,14,782,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,14,808,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,14,475,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,14,536,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,14,352,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,14,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,14,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,14,762,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,14,494,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,14,1153,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,14,308,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,14,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,14,215,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,14,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,14,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,14,215,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,14,0,145.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,14,308,192.3
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,14,1153,0.0
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,14,494,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,14,762,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,14,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,14,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,14,352,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,14,536,0.0
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,14,475,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,14,808,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,14,782,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,14,674,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,14,123,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,14,795,0.0
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,14,281,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,14,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,14,1476,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,15,1972,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,15,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,15,357,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,15,965,0.0
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,15,133,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,15,680,0.0
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,15,861,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,15,926,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,15,492,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,15,570,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,15,354,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,15,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,15,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,15,822,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,15,634,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,15,1267,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,15,338,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,15,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,15,227,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,15,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,15,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,15,227,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,15,0,133.0
M5,Meclis,Samandıra Merkez to Üsküdar,2024-09-08,15,338,182.94
M5,Çekmeköy,Samandıra Merkez to Üsküdar,2024-09-08,15,1267,0.0
M5,Necip Fazıl,Samandıra Merkez to Üsküdar,2024-09-08,15,634,0.0
M5,Dudullu,Samandıra Merkez to Üsküdar,2024-09-08,15,822,0.0
M5,İmam Hatip Lisesi,Samandıra Merkez to Üsküdar,2024-09-08,15,0,0.0
M5,Altınşehir,Samandıra Merkez to Üsküdar,2024-09-08,15,0,79.2
M5,Ihlamurkuyu,Samandıra Merkez to Üsküdar,2024-09-08,15,354,140.98
M5,Çakmak,Samandıra Merkez to Üsküdar,2024-09-08,15,570,0.0
M5,Yamanevler,Samandıra Merkez to Üsküdar,2024-09-08,15,492,0.0
M5,Çarşı,Samandıra Merkez to Üsküdar,2024-09-08,15,926,0.0
M5,Ümraniye,Samandıra Merkez to Üsküdar,2024-09-08,15,861,0.0
M5,Bulgurlu,Samandıra Merkez to Üsküdar,2024-09-08,15,680,0.0
M5,Kısıklı,Samandıra Merkez to Üsküdar,2024-09-08,15,133,0.0
M5,Altunizade,Samandıra Merkez to Üsküdar,2024-09-08,15,965,0.0
M5,Bağlarbaşı,Samandıra Merkez to Üsküdar,2024-09-08,15,357,0.0
M5,Fıstıkağacı,Samandıra Merkez to Üsküdar,2024-09-08,15,0,0.0
M5,Üsküdar,Samandıra Merkez to Üsküdar,2024-09-08,15,1972,360.0
M5,Üsküdar,Üsküdar to Samandıra Merkez,2024-09-08,16,2328,360.0
M5,Fıstıkağacı,Üsküdar to Samandıra Merkez,2024-09-08,16,0,0.0
M5,Bağlarbaşı,Üsküdar to Samandıra Merkez,2024-09-08,16,370,79.2
M5,Altunizade,Üsküdar to Samandıra Merkez,2024-09-08,16,964,0.0
M5,Kısıklı,Üsküdar to Samandıra Merkez,2024-09-08,16,103,0.0
M5,Bulgurlu,Üsküdar to Samandıra Merkez,2024-09-08,16,650,0.0
M5,Ümraniye,Üsküdar to Samandıra Merkez,2024-09-08,16,777,0.0
M5,Çarşı,Üsküdar to Samandıra Merkez,2024-09-08,16,1051,0.0
M5,Yamanevler,Üsküdar to Samandıra Merkez,2024-09-08,16,582,0.0
M5,Çakmak,Üsküdar to Samandıra Merkez,2024-09-08,16,664,0.0
M5,Ihlamurkuyu,Üsküdar to Samandıra Merkez,2024-09-08,16,328,0.0
M5,Altınşehir,Üsküdar to Samandıra Merkez,2024-09-08,16,0,0.0
M5,İmam Hatip Lisesi,Üsküdar to Samandıra Merkez,2024-09-08,16,0,79.2
M5,Dudullu,Üsküdar to Samandıra Merkez,2024-09-08,16,798,140.98
M5,Necip Fazıl,Üsküdar to Samandıra Merkez,2024-09-08,16,675,0.0
M5,Çekmeköy,Üsküdar to Samandıra Merkez,2024-09-08,16,1087,0.0
M5,Meclis,Üsküdar to Samandıra Merkez,2024-09-08,16,320,0.0
M5,Sarıgazi,Üsküdar to Samandıra Merkez,2024-09-08,16,0,0.0
M5,Sancaktepe,Üsküdar to Samandıra Merkez,2024-09-08,16,202,79.2
M5,Samandıra Merkez,Üsküdar to Samandıra Merkez,2024-09-08,16,0,360.0
M5,Samandıra Merkez,Samandıra Merkez to Üsküdar,2024-09-08,16,0,360.0
M5,Sancaktepe,Samandıra Merkez to Üsküdar,2024-09-08,16,202,360.0
M5,Sarıgazi,Samandıra Merkez to Üsküdar,2024-09-08,16,0,158.0
